Row(id=0, items=['Cat', 'Black', 'Small MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['Medium MaturitySize'])
Row(id=11538, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11539, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11540, items=['Dog', 'Brown', 'Small MaturitySize', 'Medium Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'Not Sure Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11541, items=['Cat', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11542, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
Row(id=11543, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
Row(id=11544, items=['Dog', 'Brown', 'Small MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=['Medium MaturitySize'])
Row(id=11545, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['No Sterilized'])
Row(id=11546, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11547, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11548, items=['Cat', 'Black', 'Medium MaturitySize', 'Long Fur', 'Not Sure Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11549, items=['Cat', 'Cream', 'Medium MaturitySize', 'Short Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11550, items=['Dog', 'Brown', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11551, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11552, items=['Dog', 'White', 'Small MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption on the same day'], prediction=['Medium MaturitySize'])
Row(id=11553, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11554, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'Not Sure Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized'])
Row(id=11555, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11556, items=['Dog', 'Golden', 'Small MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11557, items=['Cat', 'Cream', 'Small MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['Medium MaturitySize'])
Row(id=11558, items=['Dog', 'Brown', 'Small MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11559, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11560, items=['Cat', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized'])
Row(id=11561, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11562, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11563, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11564, items=['Dog', 'Black', 'Small MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption on the same day'], prediction=['Medium MaturitySize'])
Row(id=11565, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized'])
Row(id=11566, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized'])
Row(id=11567, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first week'], prediction=['No Sterilized'])
Row(id=11568, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11569, items=['Cat', 'Gray', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11570, items=['Cat', 'Yellow', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption on the same day'], prediction=['No Sterilized'])
Row(id=11571, items=['Dog', 'Black', 'Large MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['Medium MaturitySize'])
Row(id=11572, items=['Dog', 'Brown', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11573, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized'])
Row(id=11574, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11575, items=['Dog', 'Black', 'Small MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Not Sure Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11576, items=['Dog', 'Black', 'Small MaturitySize', 'Short Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'Not Sure Sterilized', 'Healthy', 'Adoption on the same day'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11577, items=['Cat', 'Black', 'Small MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['Medium MaturitySize'])
Row(id=11578, items=['Cat', 'Cream', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11579, items=['Dog', 'White', 'Small MaturitySize', 'Long Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['Medium MaturitySize'])
Row(id=11580, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11581, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized'])
Row(id=11582, items=['Cat', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
Row(id=11583, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'Not Sure Sterilized', 'Healthy', 'Adoption in the first week'], prediction=['No Sterilized'])
Row(id=11584, items=['Dog', 'White', 'Medium MaturitySize', 'Long Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
Row(id=11585, items=['Cat', 'Black', 'Small MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['Medium MaturitySize'])
Row(id=11586, items=['Cat', 'Black', 'Large MaturitySize', 'Long Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11587, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11588, items=['Dog', 'Brown', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Minor Injury', 'Adoption within the first 3 months'], prediction=['Healthy'])
Row(id=11589, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11590, items=['Cat', 'Black', 'Small MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=['Medium MaturitySize'])
Row(id=11591, items=['Dog', 'Brown', 'Large MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['Medium MaturitySize'])
Row(id=11592, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11593, items=['Cat', 'Brown', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'Not Sure Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized'])
Row(id=11594, items=['Cat', 'Black', 'Small MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['Medium MaturitySize'])
Row(id=11595, items=['Dog', 'Golden', 'Large MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['Medium MaturitySize'])
Row(id=11596, items=['Cat', 'Black', 'Small MaturitySize', 'Medium Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['Medium MaturitySize'])
Row(id=11597, items=['Cat', 'Black', 'Small MaturitySize', 'Long Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['Medium MaturitySize'])
Row(id=11598, items=['Dog', 'Brown', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11599, items=['Dog', 'Cream', 'Small MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11600, items=['Dog', 'Black', 'Small MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=['Medium MaturitySize'])
Row(id=11601, items=['Dog', 'Brown', 'Medium MaturitySize', 'Short Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
Row(id=11602, items=['Dog', 'Brown', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized'])
Row(id=11603, items=['Dog', 'Brown', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11604, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
Row(id=11605, items=['Dog', 'Golden', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['No Sterilized'])
Row(id=11606, items=['Dog', 'Golden', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first week'], prediction=['No Sterilized'])
Row(id=11607, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11608, items=['Cat', 'Black', 'Small MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['Medium MaturitySize'])
Row(id=11609, items=['Cat', 'Brown', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
Row(id=11610, items=['Cat', 'Black', 'Small MaturitySize', 'Short Fur', 'Not Sure Vaccinated', 'Yes Dewormed', 'Not Sure Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['No Sterilized', 'Medium MaturitySize'])
Row(id=11611, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11612, items=['Dog', 'White', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11613, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'Yes Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized'])
Row(id=11614, items=['Cat', 'Black', 'Large MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=['Medium MaturitySize'])
Row(id=11615, items=['Dog', 'Brown', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11616, items=['Cat', 'Black', 'Medium MaturitySize', 'Long Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11617, items=['Cat', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized'])
Row(id=11618, items=['Dog', 'Brown', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'Not Sure Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['No Sterilized'])
Row(id=11619, items=['Cat', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11620, items=['Dog', 'Cream', 'Medium MaturitySize', 'Medium Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=[])
Row(id=11621, items=['Cat', 'Brown', 'Medium MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption on the same day'], prediction=[])
Row(id=11622, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'Not Sure Sterilized', 'Minor Injury', 'No adoption after 100 days'], prediction=['Healthy'])
Row(id=11623, items=['Cat', 'Brown', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized'])
Row(id=11624, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11625, items=['Dog', 'Black', 'Medium MaturitySize', 'Medium Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'NaN'], prediction=['No Sterilized'])
Row(id=11626, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11627, items=['Cat', 'Golden', 'Medium MaturitySize', 'Long Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first month'], prediction=[])
Row(id=11628, items=['Dog', 'Brown', 'Small MaturitySize', 'Medium Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Minor Injury', 'Adoption in the first month'], prediction=['Healthy'])
Row(id=11629, items=['Cat', 'Black', 'Small MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['Medium MaturitySize'])
Row(id=11630, items=['Cat', 'Cream', 'Small MaturitySize', 'Short Fur', 'No Vaccinated', 'Yes Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=['Medium MaturitySize'])
Row(id=11631, items=['Dog', 'Brown', 'Small MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption within the first 3 months'], prediction=['Medium MaturitySize'])
Row(id=11632, items=['Dog', 'White', 'Medium MaturitySize', 'Medium Fur', 'Not Sure Vaccinated', 'Not Sure Dewormed', 'Not Sure Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized'])
Row(id=11633, items=['Cat', 'Black', 'Medium MaturitySize', 'Long Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'Adoption in the first week'], prediction=[])
Row(id=11634, items=['Cat', 'Brown', 'Medium MaturitySize', 'Short Fur', 'Yes Vaccinated', 'Yes Dewormed', 'Yes Sterilized', 'Healthy', 'Adoption in the first month'], prediction=['No Sterilized'])
Row(id=11635, items=['Dog', 'Black', 'Medium MaturitySize', 'Short Fur', 'No Vaccinated', 'No Dewormed', 'No Sterilized', 'Healthy', 'No adoption after 100 days'], prediction=[])
